Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
170575,17,A,1,042,29,2.79,127.32,10,11.8,7.85,8.3
170576,17,A,1,071,58,11.19,14.14,35,36.25,28.2,21.7
170577,17,A,1,021,58,6.3,31.83,25,23.4,21.8,11.89
170578,17,A,1,071,6,9.8,31.83,35,36.6,33.85,19.79
170580,17,A,1,071,23,8.89,31.83,15,15.3,13.3,18.29
170581,17,A,1,045,19,7.69,31.83,30,29.75,22.95,16.1
170582,17,A,1,021,10,6,31.83,25,26,23.35,19.7
170583,17,A,1,021,4,13.89,14.14,30,30.3,28.95,12
170584,17,A,1,021,15,5.5,31.83,20,19.8,17.1,11.1
170585,17,A,1,045,3,12.1,14.14,15,14.95,14.05,5.59
170587,17,A,1,243,76,5.59,31.83,10,11.4,9.1,8.6
170588,17,A,1,243,1,6.3,31.83,20,21.9,18.5,9.69
170589,17,A,1,243,7,14.8,14.14,25,27.1,23.95,10.6
170590,17,A,1,243,73,5,31.83,10,12.25,11.25,7.19
170592,17,A,1,243,1,13,14.14,30,30.5,26.1,17.6
170593,17,A,1,021,19,7.3,31.83,30,28.1,22.8,12.3
170595,17,A,1,021,15,7.3,31.83,15,15.2,14.45,10.8
170596,17,A,1,045,2,4.5,127.32,20,22.1,21.05,13.1
170597,17,A,1,056,4,5.4,31.83,10,10.45,9.2,7.4
170598,17,A,1,045,8,4.9,127.32,15,16.65,14.45,5.69
170600,17,A,1,045,31,4.4,127.32,10,9.5,8.6,5.5
170603,17,A,1,021,27,4.5,127.32,25,24.75,16.85,14.69
170605,17,A,1,021,8,9,31.83,30,27.75,24.7,14.8
170606,17,A,1,045,1,8.69,31.83,20,17.55,15.65,7.4
170611,17,A,1,243,22,4.3,127.32,15,15.25,11.4,8.6
170612,17,A,1,021,395,14.8,14.14,30,29.75,28.6,20.7
170613,17,A,1,021,10,10.69,14.14,30,29.3,23,18.5
170616,17,A,1,042,6,6.59,31.83,30,31.7,27.35,19
170617,17,A,1,071,4,8.8,31.83,40,41,38.4,20.5
170618,17,A,1,056,46,23.6,5.09,55,52.9,50.9,9
170619,17,A,1,045,36,4.09,127.32,15,13.95,11,8
170622,17,A,1,021,18,9.3,31.83,40,38.05,34.15,12.5
170623,17,A,1,045,7,10.8,14.14,20,17.55,16,8.5
170624,17,A,1,045,91,7.3,31.83,25,25.65,15.1,6.5
170627,17,A,1,021,13,10.8,14.14,25,27.15,19.8,17.29
170630,17,A,1,021,85,6.59,31.83,35,32.7,27.5,14
170632,17,A,1,021,55,9.89,31.83,20,20.4,12.65,12.19
170633,17,A,1,042,36,14.39,14.14,45,45.45,38.4,20.89
170634,17,A,1,021,20,7.8,31.83,25,23.6,18.85,12.19
170635,17,A,1,042,58,6.69,31.83,30,28.75,24.4,17.5
170636,17,A,1,071,0,6.69,31.83,45,45.55,35.7,18.5
170640,17,A,1,042,25,9.5,31.83,20,17.9,15.3,14.5
170641,17,A,1,047,27,4.9,127.32,40,38.6,33.9,16
170642,17,A,1,255,75,12.89,14.14,30,31.85,22.5,16.5
170643,17,A,1,045,24,9.6,31.83,15,16.05,13.25,8
170644,17,A,1,045,0,10.3,14.14,20,19.95,18.5,12
170646,17,A,1,243,2,3.59,127.32,10,11.7,9.8,10
170647,17,A,1,045,7,15,5.09,25,23.25,22.6,10
170648,17,A,1,045,0,4.9,127.32,10,9.3,7.7,8
170650,17,A,1,021,11,3.79,127.32,25,25.3,20.1,16.2
170651,17,A,1,243,14,7.4,31.83,15,14.8,13.6,11.8
170652,17,A,1,021,1,6.09,31.83,15,17.4,14.45,9.5
170656,17,A,1,071,3,8.5,31.83,15,15.6,13.45,10
170658,17,A,1,071,0,15.39,5.09,40,42.3,36.9,23
170659,17,A,1,021,1,10.19,14.14,30,30.65,27.75,13.5
170660,17,A,1,021,13,2.5,127.32,15,17.15,14.7,10
170663,17,A,1,042,5,10.5,14.14,30,30.85,24.2,15.5
170664,17,A,1,045,44,5.59,31.83,15,14.85,13,7
170666,17,A,1,021,7,8.89,31.83,40,39,34.85,11.8
170667,17,A,1,021,8,9.8,31.83,30,30.55,20.25,16.7
170668,17,A,1,021,153,3.79,127.32,20,17.5,9.25,12.19
170669,17,A,1,021,15,5.3,31.83,25,26.65,20.1,10.39
170670,17,A,1,021,31,14.1,14.14,25,25.15,23.15,11.39
170671,17,A,1,021,4,13.19,14.14,25,27.25,23.05,15.8
170672,17,A,1,021,3,1,127.32,20,17.85,17.25,9
170673,17,A,1,021,0,7.3,31.83,30,28.35,25.25,13.89
170674,17,A,1,021,87,5.8,31.83,25,22.8,21.1,14.89
170675,17,A,1,021,16,7.19,31.83,25,24.9,19.3,17.29
170676,17,A,1,071,33,6.19,31.83,50,47.9,36.95,12
170677,17,A,1,243,35,15.39,5.09,35,36.1,34.2,7
170679,17,A,1,071,17,9.3,31.83,50,50,43.7,22
170682,17,A,1,071,21,10.5,14.14,35,36.2,31.7,19.5
170683,17,A,1,021,6,4.69,127.32,25,25.35,21.05,11.5
170685,17,A,1,021,2,5.69,31.83,25,23.15,20.55,16.29
170686,17,A,1,021,1,12,14.14,35,34.35,29.8,16.7
170688,17,A,1,021,38,9.8,31.83,20,21.35,19.2,12.5
170689,17,A,1,021,13,9.5,31.83,15,13.05,12.7,9.1
170691,17,A,1,057,24,3.7,127.32,10,9.35,7.65,12.5
170692,17,A,1,021,11,10,14.14,30,27.8,25.5,16.39
170693,17,A,1,021,4,13.8,14.14,40,39.25,36.35,15.6
170694,17,A,1,071,25,7.8,31.83,55,54.4,44.55,24
170695,17,A,1,071,0,10.39,14.14,20,21.4,17.65,13.5
170696,17,A,1,054,44,14.39,14.14,35,32.95,31.65,17.5
170697,17,A,1,071,0,25.79,5.09,50,48.6,44,26
170698,17,A,1,045,0,8.19,31.83,20,20.15,16.8,11
170699,17,A,1,044,64,7.9,31.83,20,18.55,15.75,13
170700,17,A,1,045,6,5.8,31.83,50,51.8,48.05,11
170701,17,A,1,092,1,2.09,127.32,10,11.4,8.5,10
170702,17,A,1,042,14,7.19,31.83,30,30.6,25.25,19
170704,17,A,1,021,16,8.1,31.83,25,25.95,24.1,11.1
170706,17,A,1,021,0,3.7,127.32,15,13.9,9.15,11.5
170707,17,A,1,243,392,9,31.83,15,16.55,13.3,16
170709,17,A,1,071,4,10.89,14.14,65,64.6,57.95,32
170710,17,A,1,071,6,7.09,31.83,25,23.2,19.05,13.5
170711,17,A,1,047,18,10.89,14.14,35,36.35,33.5,24.5
170714,17,A,1,045,12,15.5,5.09,30,32.05,25.9,10
170715,17,A,1,243,6,13.8,14.14,35,37.05,30.65,16
170716,17,A,1,042,1,2,127.32,10,11.85,12.15,10.5
170718,17,A,1,045,0,7.3,31.83,15,16.4,13.9,13
170722,17,A,1,095,269,7.9,31.83,20,20.15,16.1,6.8
170724,17,A,1,071,19,4.19,127.32,15,15.8,7.6,13.69
170725,17,A,1,021,1,3.09,127.32,20,17.5,10.4,10.19
170726,17,A,1,071,17,11,14.14,25,22.7,16.85,20.6
170727,17,A,1,021,77,14.6,14.14,35,34.7,32.05,22.6
170728,17,A,1,042,28,11.19,14.14,15,17.15,14.5,10.39
170729,17,A,1,021,16,4.3,127.32,15,16.6,11.6,9.5
170730,17,A,1,071,13,4.4,127.32,15,13.2,11.6,14.8
170733,17,A,1,071,3,7.3,31.83,20,22.25,19.05,16
170736,17,A,1,021,255,10.19,14.14,25,23.5,12.9,12.5
170737,17,A,1,071,40,9.19,31.83,20,21.9,14.5,11.39
170738,17,A,1,071,1,8.8,31.83,30,30.9,21.9,19
170739,17,A,1,071,6,3,127.32,10,11.6,8.7,11.89
170740,17,A,1,021,96,3.4,127.32,20,18.15,12.1,7.8
170742,17,A,1,021,395,8.3,31.83,20,20.5,17,13.3
170743,17,A,1,021,26,1.29,127.32,25,23.65,22.45,15
170744,17,A,1,071,18,9.69,31.83,20,21.55,17.65,13.5
170745,17,A,1,071,67,11.6,14.14,20,21.9,17,10.5
170746,17,A,1,071,10,14.89,14.14,40,40.65,37.35,27.2
170748,17,A,1,071,20,8.39,31.83,65,67.2,60.7,29.39
170749,17,A,1,021,19,9.3,31.83,50,48.5,42.35,12
170750,17,A,1,071,39,7.5,31.83,20,20.05,17.2,22
170751,17,A,1,071,9,15.3,5.09,30,28.3,24.2,19.5
170753,17,A,1,071,0,6.8,31.83,15,16.9,15.4,13
170754,17,A,1,042,1,6.5,31.83,20,21.85,16.25,15
170756,17,A,1,045,14,3.2,127.32,15,13.35,12.5,9
170757,17,A,1,045,0,1.5,127.32,15,16.7,14.4,12
170758,17,A,1,045,5,9.5,31.83,15,15.85,12.85,6.5
170759,17,A,1,021,2,14.6,14.14,40,42.35,37.55,25.89
170760,17,A,1,076,10,13.39,14.14,25,27.3,23.2,15
170761,17,A,1,215,25,1.29,127.32,10,8.95,7.9,7
170763,17,A,1,021,398,11.19,14.14,30,30.2,28.1,13.39
170766,17,A,1,071,1,6,31.83,10,11.45,10.7,7.69
170767,17,A,1,071,2,11.69,14.14,30,30.4,24.6,30
170768,17,A,1,071,40,15.19,5.09,35,35.35,29.75,21.39
170769,17,A,1,071,19,9.89,31.83,40,39.15,34.05,14.39
170771,17,A,1,071,0,6.69,31.83,20,20.05,17.35,12.6
170772,17,A,1,071,7,6.9,31.83,20,22.25,17.05,18
170773,17,A,1,071,0,6.5,31.83,30,28,23.9,16
170776,17,A,1,052,24,7.3,31.83,25,25.8,21.4,14.5
170777,17,A,1,042,24,5.9,31.83,20,17.55,13.45,10.5
170778,17,A,1,042,135,8.19,31.83,20,19.2,13.05,6.5
170784,17,A,1,071,26,2.7,127.32,25,24.25,21,15
170786,17,A,1,071,6,22.1,5.09,50,49.55,48.7,24
170787,17,A,1,045,13,9.3,31.83,15,13.05,12.75,5.5
170789,17,A,1,071,25,7.5,31.83,20,17.5,16.1,13
170790,17,A,1,045,59,4.3,127.32,10,10.2,7.7,5.5
170791,17,A,1,021,2,15.89,5.09,35,32.65,26.8,14.5
170792,17,A,1,055,33,1.6,127.32,30,30.15,26.3,17.5
170797,17,A,1,024,1,8.3,31.83,25,24.35,14.2,12
170799,17,A,1,045,12,4.09,127.32,10,9.75,7.95,5.5
170800,17,A,1,071,0,9,31.83,20,18.8,16.05,10
170804,17,A,1,255,26,15.69,5.09,30,29.35,24,24
170807,17,A,1,243,0,24.6,5.09,60,60.1,56.55,15
170809,17,A,1,021,26,4.4,127.32,20,18.3,13.45,12.5
170810,17,A,1,021,64,6.4,31.83,35,35.7,32.65,9.5
170812,17,A,1,243,2,4.9,127.32,10,12.35,8.8,8.5
170813,17,A,1,045,160,3.5,127.32,10,11.75,9.35,4.5
170814,17,A,1,045,213,9.5,31.83,15,15,14.1,7
170817,17,A,1,024,4,16.5,5.09,35,36.6,29.85,14.5
170818,17,A,1,024,10,12.69,14.14,35,35.4,31.15,12.5
170819,17,A,1,024,343,2.29,127.32,45,43.4,21.8,12
170821,17,A,1,045,18,6.8,31.83,15,15.45,14.4,5.5
170827,17,A,1,045,35,10.3,14.14,20,21.9,20.9,9
170831,17,A,1,045,10,1.6,127.32,10,9.8,7.75,4.5
170832,17,A,1,021,5,5,31.83,35,34,33.05,10
170833,17,A,1,045,30,5.4,31.83,10,10.7,9.3,7
170834,17,A,1,045,15,2.09,127.32,15,17.05,9.9,8
170835,17,A,1,021,18,5.4,31.83,30,29.4,23.6,14
170836,17,A,1,024,135,10.6,14.14,30,31.65,24.9,13.5
170837,17,A,1,024,18,8.6,31.83,25,22.85,19.45,9
170838,17,A,1,024,0,13.69,14.14,25,27.1,24,10.5
170840,17,A,1,025,2,3.79,127.32,25,25.7,21.7,13.5
170841,17,A,1,025,2,4.09,127.32,15,17.05,10.5,13.5
170842,17,A,1,042,8,11,14.14,25,26.55,24.95,16
170843,17,A,1,054,93,8.8,31.83,20,21.85,17.35,13.5
170850,17,A,1,045,22,2.4,127.32,10,10.1,9.35,4.5
170852,17,A,1,045,16,2.59,127.32,10,11.1,8.25,7
170853,17,A,1,065,3,5,31.83,20,19.2,17.4,7.5
170855,17,A,1,243,108,7.3,31.83,25,26.35,19.3,14
170857,17,A,1,052,16,5.4,31.83,15,13.5,10.75,7
170859,17,A,1,045,47,4.09,127.32,10,11.9,10.8,6.5
170860,17,A,1,045,29,4.19,127.32,15,13.6,13.45,8
170862,17,A,1,045,0,8,31.83,25,25.25,23.15,13
170863,17,A,1,042,37,5,31.83,25,23.65,17,11
170864,17,A,1,215,71,4.4,127.32,10,9.3,8.2,7
170865,17,A,1,041,20,7.4,31.83,20,19.9,12.65,12
170866,17,A,1,021,22,12.8,14.14,35,35.4,27.45,13
170867,17,A,1,045,3,7.8,31.83,20,18.05,16.1,9.5
170868,17,A,1,045,32,1.79,127.32,15,15.7,12.35,8
170869,17,A,1,021,2,13.89,14.14,35,34.75,31.45,14
170870,17,A,1,071,3,2.59,127.32,10,12.2,9.4,11
170871,17,A,1,021,3,14.6,14.14,25,26.7,23.55,14
170874,17,A,1,045,27,4,127.32,10,11.05,10.95,5
170878,17,A,1,045,38,3.9,127.32,10,11.15,9.35,4
170879,17,A,1,045,120,5,31.83,10,9.35,7.8,5
170880,17,A,1,045,20,11.1,14.14,30,28.05,26.5,10.5
170882,17,A,1,045,71,11.8,14.14,30,28.15,23.4,10
170883,17,A,1,068,40,1.39,127.32,10,12.15,8.75,5
170885,17,A,1,243,268,8.8,31.83,65,64.3,55.65,15
170886,17,A,1,045,32,4.69,127.32,15,12.75,11.2,5
170887,17,A,1,045,16,7.9,31.83,20,20.9,15.5,8
170888,17,A,1,045,126,4.9,127.32,15,13.65,10.1,6.5
170889,17,A,1,045,11,4,127.32,15,13.3,12.55,6.5
170891,17,A,1,045,6,8.3,31.83,20,18.65,15.95,10
170892,17,A,1,021,22,9.8,31.83,15,16.55,12.8,7
170893,17,A,1,045,10,7.8,31.83,20,19.75,14.9,8
170894,17,A,1,045,5,4.9,127.32,20,18.8,14.55,7.5
170895,17,A,1,021,17,9.39,31.83,20,20.25,17.6,11
170896,17,A,1,045,34,5.9,31.83,15,14.6,13.7,6
170897,17,A,1,021,3,12.1,14.14,30,31.5,25.8,13.5
170898,17,A,1,045,41,2.9,127.32,10,11.35,9.6,5.5
170903,17,A,1,045,2,6.69,31.83,25,24.75,22.55,9
170904,17,A,1,045,64,7.5,31.83,20,18.8,16.2,6
170906,17,A,1,045,27,4.09,127.32,10,12.3,9.45,8
170907,17,A,1,045,33,2.4,127.32,10,11.7,10.8,6
170910,17,A,1,045,16,1.29,127.32,10,11.5,10,4.5
170911,17,A,1,243,41,4.4,127.32,15,14.3,10.95,6
170920,17,A,1,021,58,14.3,14.14,30,28.45,24.4,13
170921,17,A,1,021,6,9.8,31.83,20,17.75,14.15,10.5
170923,17,A,1,021,3,2.59,127.32,15,14.1,9.7,7
170924,17,A,1,021,13,10,14.14,20,19.65,14.3,11
170925,17,A,1,025,308,5.3,31.83,25,25.95,15.6,12
170926,17,A,1,025,3,10.1,14.14,40,40.7,36.8,15
170928,17,A,1,045,33,7.59,31.83,15,15.4,15.1,7
170929,17,A,1,045,48,3.5,127.32,15,16.45,15.75,6
170930,17,A,1,045,0,9,31.83,15,14.5,13.5,6
170931,17,A,1,046,0,13.5,14.14,30,29.5,28.15,8.5
170933,17,A,1,045,4,4.8,127.32,10,9.75,7.9,5
170935,17,A,1,045,42,3.4,127.32,10,10.65,10.05,4.5
170939,17,A,1,068,270,5,31.83,15,14.05,10.05,7
170940,17,A,1,045,132,4.3,127.32,10,11.35,9.9,8
170942,17,A,1,045,20,2,127.32,10,11.55,8.85,7
170944,17,A,1,021,4,10.5,14.14,20,21.2,17.65,10.5
170947,17,A,1,021,0,8.8,31.83,20,21.05,13.35,10.5
170948,17,A,1,021,0,4.5,127.32,30,29.7,24.15,14.5
170949,17,A,1,243,10,7.19,31.83,20,20.9,18.85,10.5
170951,17,A,1,045,47,8.39,31.83,15,16.45,14.5,7
170953,17,A,1,045,0,2.09,127.32,10,11.25,10.5,6
170957,17,A,1,045,0,7,31.83,15,16.6,14.5,7.5
170958,17,A,1,045,188,5.09,31.83,10,10.7,7.8,6.5
170959,17,A,1,045,1,4.5,127.32,15,13.2,10.25,6.5
170960,17,A,1,045,47,10.3,14.14,20,19.05,14.85,7
170963,17,A,1,021,57,6.69,31.83,20,19.8,16.25,7
170965,17,A,1,025,77,3.7,127.32,20,18.35,16.05,8
170966,17,A,1,045,136,4.3,127.32,15,14,10.25,7.5
170967,17,A,1,045,8,2,127.32,30,30.65,26.5,9.5
170968,17,A,1,021,25,12.89,14.14,30,31.75,26.5,12.5
170971,17,A,1,021,8,2.79,127.32,40,38.75,31.85,17.5
170972,17,A,1,025,28,0.8,127.32,15,14.4,10.45,8.5
170973,17,A,1,008,15,8.89,31.83,20,17.7,15.8,10
170974,17,A,1,045,181,5,31.83,10,11.75,9.8,5.5
170975,17,A,1,025,52,6.09,31.83,30,30.35,26.6,11
170976,17,A,1,025,6,13.6,14.14,35,35.15,29.2,17.5
170977,17,A,1,024,3,14.3,14.14,25,25.35,23.2,13
170978,17,A,1,045,145,2,127.32,15,13.1,12.3,5
170979,17,A,1,045,114,1.29,127.32,15,13.8,11.15,5
170981,17,A,1,045,30,4,127.32,10,11.35,8.45,6.5
170982,17,A,1,045,60,5.09,31.83,10,9.45,8.55,5.5
170983,17,A,1,045,398,3.4,127.32,15,15.1,13.2,9.5
170985,17,A,1,024,15,1.79,127.32,15,13.5,12.55,10
170986,17,A,1,045,189,1.7,127.32,10,10.35,8.85,5
170987,17,A,1,024,399,10.8,14.14,20,20.85,16.3,9
170988,17,A,1,024,2,8.19,31.83,45,44.35,41.65,15
170991,17,A,1,045,9,5.09,31.83,15,14.3,13.7,7.5
170992,17,A,1,045,2,4.5,127.32,10,11.2,10,3.5
170993,17,A,1,045,30,3.79,127.32,10,11.65,9.65,7
170994,17,A,1,045,6,9.1,31.83,20,17.9,13,10
170995,17,A,1,045,15,9.6,31.83,15,14.15,13.95,7.5
170997,17,A,1,025,50,7.59,31.83,35,34.5,28.95,16.5
170998,17,A,1,045,8,11.3,14.14,20,21.45,14.75,10
170999,17,A,1,024,72,6.69,31.83,35,34.8,28.8,14
171000,17,A,1,476,0,0.6,127.32,10,8.6,8.4,5.5
171002,17,A,1,021,1,1.6,127.32,15,15.45,12.4,8.5
171003,17,A,1,021,17,7.09,31.83,25,23.1,20.95,12.5
171004,17,A,1,025,3,7.8,31.83,20,19.95,13.15,11
171005,17,A,1,021,0,8.69,31.83,35,35.05,30.05,11.5
171006,17,A,1,021,25,2.29,127.32,20,20,17,11.5
171007,17,A,1,243,48,6.3,31.83,20,17.55,13.15,10
171008,17,A,1,024,7,7.59,31.83,45,46.45,39.55,15
171009,17,A,1,021,172,13,14.14,35,35.6,24.35,11
171010,17,A,1,045,109,1.79,127.32,10,9.25,8.85,4
171011,17,A,1,024,25,15.6,5.09,30,29.05,25.2,13
171013,17,A,1,024,3,8.5,31.83,20,21.35,16.15,11
171016,17,A,1,024,81,3.2,127.32,20,21.1,14.55,12
171018,17,A,1,045,0,8.69,31.83,20,20.35,15.65,11
171019,17,A,1,045,220,5,31.83,25,24.15,14.75,9.5
171020,17,A,1,021,229,15,5.09,30,30.15,23.85,10.5
171026,17,A,1,045,399,3.5,127.32,15,13,9.2,8.5
171027,17,A,1,025,15,8.3,31.83,30,28.75,23.05,12.5
171029,17,A,1,045,25,5.09,31.83,10,11.5,8.65,7.5
171030,17,A,1,025,9,9.3,31.83,25,26.35,20.4,12
171031,17,A,1,025,31,2.2,127.32,25,26.7,19.85,15
171032,17,A,1,025,23,13.89,14.14,35,32.95,26.7,13
171034,17,A,1,025,7,9.89,31.83,25,24.55,22.3,11.5
171036,17,A,1,045,6,7.5,31.83,20,18.9,17.2,10
171038,17,A,1,045,8,3.7,127.32,25,23.3,19.8,8
171039,17,A,1,045,7,6,31.83,20,21.15,14.7,11
171040,17,A,1,045,47,10,14.14,25,25.5,19.95,9.5
171041,17,A,1,045,4,0.5,127.32,15,14.25,8.45,11
171044,17,A,1,045,32,3.7,127.32,10,10.75,10.55,7.5
171046,17,A,1,045,32,9.3,31.83,20,18.2,15.85,7
171048,17,A,1,045,14,1.89,127.32,10,11.85,9,7
171049,17,A,1,045,16,1.1,127.32,15,17.15,15.85,10
171050,17,A,1,025,60,14.5,14.14,30,29.7,24.9,15
171051,17,A,1,095,9,4.19,127.32,15,14.25,9.5,9
171052,17,A,1,025,26,5,31.83,30,28.7,24.8,16.5
171055,17,A,1,045,12,3.4,127.32,15,15.7,13.4,10
171056,17,A,1,045,399,5.5,31.83,20,20,15.4,10.5
171057,17,A,1,045,34,3.2,127.32,15,13.4,11.3,11
171058,17,A,1,023,12,9.39,31.83,45,44.3,39.15,13.5
171062,17,A,1,092,26,5.09,31.83,25,27.4,21.4,19
171064,17,A,1,045,1,3.29,127.32,15,13.7,10.6,8
171066,17,A,1,045,112,3.29,127.32,10,11.75,8.35,6.5
171067,17,A,1,045,32,9.89,31.83,15,17.45,16.25,8.5
171069,17,A,1,045,17,1.7,127.32,15,17.25,12.45,11.5
171070,17,A,1,045,58,3.79,127.32,15,14.8,11.75,6.5
171071,17,A,1,023,13,8,31.83,40,40.35,31.2,16
171074,17,A,1,024,25,7.3,31.83,35,33.5,26.4,13
171075,17,A,1,025,15,9.19,31.83,20,21.9,14.15,12
171076,17,A,1,243,15,7.19,31.83,20,21.65,18.1,11.5
171078,17,A,1,045,26,5.19,31.83,10,9.15,8.45,6
171082,17,A,1,021,33,3.59,127.32,30,31.2,22.95,16
171083,17,A,1,045,6,7.3,31.83,25,22.9,23.2,6
171087,17,A,1,045,398,6.09,31.83,25,23.6,19.7,9.5
171088,17,A,1,021,11,2.29,127.32,15,12.85,10.1,7
171089,17,A,1,258,27,19.29,5.09,70,82.8,52.3,25
171090,17,A,1,045,21,6.69,31.83,15,16.85,14.7,6.5
171094,17,A,1,045,0,7.4,31.83,35,33,26.3,15.5
171095,17,A,1,243,69,14.1,14.14,30,31.85,24.05,18.5
171096,17,A,1,045,10,9.3,31.83,30,30.45,26.45,13.5
171097,17,A,1,045,110,1.7,127.32,20,21.7,19.5,7.5
171098,17,A,1,012,78,1.29,127.32,20,19.2,14.8,8
171099,17,A,1,045,12,6.8,31.83,20,19.6,15.05,11.5
171101,17,A,1,021,19,7,31.83,30,31.25,27.75,12.5
171102,17,A,1,045,17,7,31.83,20,17.5,14.2,12
171103,17,A,1,045,28,8.19,31.83,15,16.7,14.5,10
171105,17,A,1,045,22,4.59,127.32,20,18.6,16.25,8
171106,17,A,1,068,50,1.39,127.32,10,10.15,8,5.5
171108,17,A,1,024,72,11.3,14.14,40,42.45,31.3,17.5
171110,17,A,1,045,154,1.5,127.32,10,9.7,8.1,6.5
171111,17,A,1,025,42,6.4,31.83,30,27.95,24.05,14
171114,17,A,1,045,4,3.5,127.32,15,12.55,10.55,7
171116,17,A,1,243,10,4.09,127.32,15,15.4,10.55,9.5
171117,17,A,1,021,172,3.09,127.32,35,34.35,28.5,14
171118,17,A,1,021,10,15,5.09,30,32.05,29.25,14.5
171120,17,A,1,045,8,8.6,31.83,20,19.45,15.35,8
171122,17,A,1,045,350,9.69,31.83,15,17.3,12.7,7
171124,17,A,1,045,14,10.6,14.14,15,15.85,15.75,6
171126,17,A,1,045,41,4.8,127.32,10,8.6,7.95,7
171127,17,A,1,045,22,1.2,127.32,10,10.95,9.05,6.5
171128,17,A,1,023,65,18.7,5.09,50,52.35,43.55,15
171129,17,A,1,021,63,1.1,127.32,30,31.4,24.2,13
171131,17,A,1,045,2,6.69,31.83,20,21.55,20.6,12
171133,17,A,1,045,309,4.3,127.32,10,11.9,8.8,4.5
171134,17,A,1,021,15,8.39,31.83,15,14.3,12.7,10.5
171135,17,A,1,045,126,1.6,127.32,15,15.65,11.05,8
171136,17,A,1,045,27,9.3,31.83,20,21.5,18.35,9
171138,17,A,1,045,13,9.5,31.83,20,19.2,18.4,7
171139,17,A,1,045,60,9.39,31.83,20,18.1,15.1,9
171140,17,A,1,068,16,2.2,127.32,10,10.55,9,8
171142,17,A,1,024,58,8.69,31.83,25,23.65,15.5,10.5
171143,17,A,1,243,3,4.9,127.32,20,22.45,19.15,14
171145,17,A,1,024,34,5.09,31.83,25,26.5,21.9,11
171146,17,A,1,024,1,2.5,127.32,20,18.95,18.6,12
171147,17,A,1,024,50,5.19,31.83,30,27.7,22,11.5
171150,17,A,1,021,33,1,127.32,20,18.7,15.95,11
171151,17,A,1,024,6,4,127.32,20,17.6,13.15,9.5
171152,17,A,1,024,61,3,127.32,20,21.6,19.2,8.5
171153,17,A,1,024,0,5.09,31.83,15,14.95,10.8,15
171155,17,A,1,024,101,10.69,14.14,40,41.2,33.25,14.5
171159,17,A,1,045,120,22,5.09,55,53.2,46.35,9
171161,17,A,1,243,207,7.4,31.83,25,25.15,14,9
171164,17,A,1,045,2,5.3,31.83,10,10.9,8.7,9.5
171169,17,A,1,024,10,2,127.32,15,13.25,11.65,13.69
171170,17,A,1,045,71,2.59,127.32,10,11.75,9.05,5.69
171171,17,A,1,025,23,6.19,31.83,30,28.95,16.15,10.6
171172,17,A,1,051,43,4.19,127.32,25,25.75,19.1,12.69
171174,17,A,1,024,1,7.4,31.83,30,28.55,20.4,10.8
171175,17,A,1,058,71,11,14.14,35,33,34.65,17.2
171178,17,A,1,024,107,8.69,31.83,25,27.25,20.4,13.5
171180,17,A,1,024,44,3.2,127.32,15,14.7,8.75,9.1
171181,17,A,1,024,0,4.19,127.32,20,20.1,15.3,9.8
171183,17,A,1,023,12,1.29,127.32,40,41.05,33.05,11.69
171185,17,A,1,024,2,7,31.83,30,32.35,28.25,13.6
171188,17,A,1,023,1,10.6,14.14,35,33.4,26.2,13.3
171190,17,A,1,024,77,6.19,31.83,20,19.05,17,11.89
171191,17,A,1,024,67,7.19,31.83,25,23.85,16.6,12.5
171192,17,A,1,023,102,9.5,31.83,35,33.8,26.95,11.19
171195,17,A,1,023,53,12.6,14.14,30,29.45,22.75,9.8
171196,17,A,1,023,39,2.5,127.32,20,21.8,17.7,9.8
171197,17,A,1,024,111,7.19,31.83,20,21.35,16.75,9.6
171198,17,A,1,024,29,14.3,14.14,30,29.45,24.3,16.5
171199,17,A,1,024,23,3.7,127.32,10,10.15,7.95,11.89
171200,17,A,1,045,77,4,127.32,15,15.4,8,10.69
171202,17,A,1,024,8,3.29,127.32,20,18.2,15.65,12
171203,17,A,1,023,25,8.5,31.83,20,21.05,16.25,10.39
171204,17,A,1,023,31,5.5,31.83,35,37.25,32.9,14.8
171205,17,A,1,024,4,6.69,31.83,20,20.4,16.6,13.3
171206,17,A,1,024,8,9.19,31.83,40,38.6,31.65,17.2
171208,17,A,1,024,3,7,31.83,20,20.55,13.65,12.69
171209,17,A,1,079,17,4.19,127.32,45,42.7,26.75,28.39
171210,17,A,1,024,67,8.8,31.83,20,17.5,14.35,10.3
171211,17,A,1,024,56,6.69,31.83,30,27.8,22.75,13.1
171212,17,A,1,024,5,7.5,31.83,25,26.05,22.7,17.6
171214,17,A,1,024,4,8.8,31.83,15,16.6,12.75,10
171217,17,A,1,024,8,10.8,14.14,30,29.45,23.95,19.1
171218,17,A,1,045,281,4.8,127.32,10,9.9,8.2,8.5
171222,17,A,1,023,16,7.09,31.83,30,30.45,22.95,8.5
171229,17,A,1,045,12,10.8,14.14,30,28.9,23.9,9.8
171232,17,A,1,021,7,4.5,127.32,20,19.9,18.75,12.39
171233,17,A,1,021,7,3.5,127.32,15,15.25,10.45,8.6
171234,17,A,1,021,6,12,14.14,40,41.45,38.7,19.5
171235,17,A,1,021,2,9.1,31.83,30,31.05,27.95,16.89
